5	1912.99076439271	0.034789431983124
#8	1934.13382316596	0.022193391727933
11	1947.20720076192	0.101762466435363
#12	1957.11586479198	0.12361378277303
#14	1964.23562058692	0.119989230503599
16	1972.93948696364	0.018611072352097
17	1982.99450109013	0.00141436252749
18	1984.14871327505	0.001043464762899
20	1995.84217162674	0.002453906562442
21	2005.74772557212	0.004777627913963
22	2007.69201663574	0.000950058683467
23	2015.89709518838	0.000522467549775
24	2019.28327364265	0.06497826655281

