1	1896.844	15
2	1898.61		15
3	1906.394	15
4	1910.592	15
5	1913.082	15
6	1922.529	15
7	1923.777	15
8	1934.335	15
9	1935.432	15
10	1945.818	15
11	1947.309	15
12	1957.149	15
13	1959.238	15
14	1964.291	15
15	1971.154	15
16	1972.928	15
17	1983.001	15
18	1984.119	15
19	1994.652	15
20	1995.841	15
21	2005.873	15
22	2007.693	15
23	2016.073	15
