1	1895.494	9
2	1898.597	9
3	1903.512	9
4	1910.578	9
5	1912.604	9
6	1922.503	9
7	1923.688	9
8	1934.263	9
9	1935.404	9
10	1945.472	9
11	1947.295	9
12	1954.895	9
13	1959.226	9
14	1962.739	9
15	1971.139	9
16	1972.706	9
17	1982.969	9
18	1984.070	9
19	1994.542	9
20	1995.823	9
21	2005.242	9
22	2007.682	9
23	2013.681	9

